t_s,commanded_position,force_pct,initialised,grip_state,position
622.779,1000,20,1,0,262
622.877,1000,20,1,0,594
622.976,1000,20,1,0,902
623.076,1000,20,1,0,981
623.177,1000,20,1,0,996
623.276,1000,20,1,1,1000
623.377,1000,20,1,1,1000
623.475,1000,20,1,1,1000
623.576,1000,20,1,1,1000
623.676,1000,20,1,1,1000
623.775,1000,20,1,1,1000
623.876,1000,20,1,1,1000
623.978,1000,20,1,1,1000
624.076,1000,20,1,1,1000
624.176,1000,20,1,1,1000
624.275,1000,20,1,1,1000
624.376,1000,20,1,1,1000
624.475,1000,20,1,1,1000
624.576,1000,20,1,1,1000
624.68,1000,20,1,1,1000
624.775,1000,20,1,1,1000
624.875,1000,20,1,1,1000
624.975,1000,20,1,1,1000
625.076,1000,20,1,1,1000
625.175,1000,20,1,1,1000
625.275,1000,20,1,1,1000
625.375,1000,20,1,1,1000
625.474,1000,20,1,1,1000
625.575,1000,20,1,1,1000
625.676,1000,20,1,1,1000
625.775,1000,20,1,1,1000
625.875,1000,20,1,1,1000
625.978,1000,20,1,1,1000
626.08,1000,20,1,1,1000
626.175,1000,20,1,1,1000
626.277,1000,20,1,1,1000
626.385,1000,20,1,1,1000
626.477,1000,20,1,1,1000
626.583,1000,20,1,1,1000
626.692,1000,20,1,1,1000
626.776,1000,20,1,1,1000
626.88,1000,20,1,1,1000
626.979,1000,20,1,1,1000
627.08,1000,20,1,1,1000
627.18,1000,20,1,1,1000
627.278,1000,20,1,1,1000
627.376,1000,20,1,1,1000
627.476,1000,20,1,1,1000
627.574,1000,20,1,1,1000
627.675,1000,20,1,1,1000
627.775,1000,20,1,1,1000
627.877,1000,20,1,1,1000
627.986,1000,20,1,1,1000
628.094,1000,20,1,1,1000
628.175,1000,20,1,1,1000
628.277,1000,20,1,1,1000
628.376,1000,20,1,1,1000
628.476,1000,20,1,1,1000
628.575,1000,20,1,1,1000
628.677,1000,20,1,1,1000
628.775,1000,20,1,1,1000
628.878,1000,20,1,1,1000
628.977,1000,20,1,1,1000
629.076,1000,20,1,1,1000
629.175,1000,20,1,1,1000
629.275,1000,20,1,1,1000
629.375,1000,20,1,1,1000
629.475,1000,20,1,1,1000
629.578,1000,20,1,1,1000
629.676,1000,20,1,1,1000
629.775,1000,20,1,1,1000
629.875,1000,20,1,1,1000
629.976,1000,20,1,1,1000
630.075,1000,20,1,1,1000
630.176,1000,20,1,1,1000
630.275,1000,20,1,1,1000
630.376,1000,20,1,1,1000
630.476,1000,20,1,1,1000
630.576,1000,20,1,1,1000
630.675,1000,20,1,1,1000
630.775,1000,20,1,1,1000
630.876,1000,20,1,1,1000
630.977,1000,20,1,1,1000
631.076,1000,20,1,1,1000
631.165,1000,20,1,1,1000
631.263,1000,20,1,1,1000
631.363,1000,20,1,1,1000
631.463,1000,20,1,1,1000
631.564,1000,20,1,1,1000
631.663,1000,20,1,1,1000
631.764,1000,20,1,1,1000
631.863,1000,20,1,1,1000
631.963,1000,20,1,1,1000
632.062,1000,20,1,1,1000
632.162,1000,20,1,1,1000
632.263,1000,20,1,1,1000
632.363,1000,20,1,1,1000
632.463,1000,20,1,1,1000
632.562,1000,20,1,1,1000
632.711,1000,20,1,1,1000
632.801,1000,20,1,1,1000
632.87,1000,20,1,1,1000
632.962,1000,20,1,1,1000
633.062,1000,20,1,1,1000
633.162,1000,20,1,1,1000
633.263,1000,20,1,1,1000
633.363,1000,20,1,1,1000
633.462,1000,20,1,1,1000
633.562,1000,20,1,1,1000
633.663,1000,20,1,1,1000
633.762,1000,20,1,1,1000
633.862,1000,20,1,1,1000
633.962,1000,20,1,1,1000
634.063,1000,20,1,1,1000
634.161,1000,20,1,1,1000
634.263,1000,20,1,1,1000
634.361,1000,20,1,1,1000
634.462,1000,20,1,1,1000
634.562,1000,20,1,1,1000
634.662,1000,20,1,1,1000
634.761,1000,20,1,1,1000
634.863,1000,20,1,1,1000
634.966,1000,20,1,1,1000
635.061,1000,20,1,1,1000
635.162,1000,20,1,1,1000
635.263,1000,20,1,1,1000
635.361,1000,20,1,1,1000
635.462,1000,20,1,1,1000
635.562,1000,20,1,1,1000
635.662,1000,20,1,1,1000
635.762,1000,20,1,1,1000
635.865,1000,20,1,1,1000
635.968,1000,20,1,1,1000
636.066,1000,20,1,1,1000
636.172,1000,20,1,1,1000
636.269,1000,20,1,1,1000
636.364,1000,20,1,1,1000
636.464,1000,20,1,1,1000
636.565,1000,20,1,1,1000
636.662,1000,20,1,1,1000
636.762,1000,20,1,1,1000
636.862,1000,20,1,1,1000
636.961,1000,20,1,1,1000
637.062,1000,20,1,1,1000
637.164,1000,20,1,1,1000
637.262,1000,20,1,1,1000
637.362,1000,20,1,1,1000
637.461,1000,20,1,1,1000
637.561,1000,20,1,1,1000
637.661,1000,20,1,1,1000
637.761,1000,20,1,1,1000
637.861,1000,20,1,1,1000
637.962,1000,20,1,1,1000
638.061,1000,20,1,1,1000
638.161,1000,20,1,1,1000
638.266,1000,20,1,1,1000
638.361,1000,20,1,1,1000
638.462,1000,20,1,1,1000
638.562,1000,20,1,1,1000
638.662,1000,20,1,1,1000
638.761,1000,20,1,1,1000
638.861,1000,20,1,1,1000
638.961,1000,20,1,1,1000
639.062,1000,20,1,1,1000
639.162,1000,20,1,1,1000
639.262,1000,20,1,1,1000
639.361,1000,20,1,1,1000
639.461,1000,20,1,1,1000
639.561,1000,20,1,1,1000
639.661,1000,20,1,1,1000
639.762,1000,20,1,1,1000
639.866,1000,20,1,1,1000
639.962,1000,20,1,1,1000
640.064,1000,20,1,1,1000
640.167,1000,20,1,1,1000
640.262,1000,20,1,1,1000
640.363,1000,20,1,1,1000
640.461,1000,20,1,1,1000
640.569,1000,20,1,1,1000
640.758,1000,20,1,1,1000
640.83,1000,20,1,1,1000
640.863,1000,20,1,1,1000
640.962,1000,20,1,1,1000
641.064,1000,20,1,1,1000
641.162,1000,20,1,1,1000
641.261,1000,20,1,1,1000
641.362,1000,20,1,1,1000
641.473,1000,20,1,1,1000
641.572,1000,20,1,1,1000
641.661,1000,20,1,1,1000
641.762,1000,20,1,1,1000
641.861,1000,20,1,1,1000
641.965,1000,20,1,1,1000
642.067,1000,20,1,1,1000
642.163,1000,20,1,1,1000
642.266,1000,20,1,1,1000
642.373,1000,20,1,1,1000
642.467,1000,20,1,1,1000
642.563,1000,20,1,1,1000
642.663,1000,20,1,1,1000
642.765,1000,20,1,1,1000
642.868,1000,20,1,1,1000
642.963,1000,20,1,1,1000
643.074,1000,20,1,1,1000
643.168,1000,20,1,1,1000
643.263,1000,20,1,1,1000
643.364,1000,20,1,1,1000
643.464,1000,20,1,1,1000
643.575,1000,20,1,1,1000
643.667,1000,20,1,1,1000
643.763,1000,20,1,1,1000
643.866,1000,20,1,1,1000
643.967,1000,20,1,1,1000
644.073,1000,20,1,1,1000
644.186,1000,20,1,1,1000
644.379,1000,20,1,1,1000
644.42,1000,20,1,1,1000
644.489,1000,20,1,1,1000
644.583,1000,20,1,1,1000
644.692,1000,20,1,1,1000
644.81,1000,20,1,1,1000
645.137,1000,20,1,1,1000
645.252,1000,20,1,1,1000
645.338,1000,20,1,1,1000
645.394,1000,20,1,1,1000
645.467,1000,20,1,1,1000
645.601,1000,20,1,1,1000
645.676,1000,20,1,1,1000
645.774,1000,20,1,1,1000
645.879,1000,20,1,1,1000
645.975,1000,20,1,1,1000
646.073,1000,20,1,1,1000
646.2,1000,20,1,1,1000
646.272,1000,20,1,1,1000
646.391,1000,20,1,1,1000
646.475,1000,20,1,1,1000
646.564,1000,20,1,1,1000
646.671,1000,20,1,1,1000
646.769,1000,20,1,1,1000
646.864,1000,20,1,1,1000
646.963,1000,20,1,1,1000
647.063,1000,20,1,1,1000
647.166,1000,20,1,1,1000
647.27,1000,20,1,1,1000
647.384,1000,20,1,1,1000
647.471,1000,20,1,1,1000
647.572,1000,20,1,1,1000
647.67,1000,20,1,1,1000
647.763,1000,20,1,1,1000
647.863,1000,20,1,1,1000
647.964,1000,20,1,1,1000
648.083,1000,20,1,1,1000
648.189,1000,20,1,1,1000
648.267,1000,20,1,1,1000
648.363,1000,20,1,1,1000
648.489,1000,20,1,1,1000
648.611,1000,20,1,1,1000
648.695,1000,20,1,1,1000
648.816,1000,20,1,1,1000
648.906,1000,20,1,1,1000
648.973,1000,20,1,1,1000
649.077,1000,20,1,1,1000
649.178,1000,20,1,1,1000
649.299,1000,20,1,1,1000
649.368,1000,20,1,1,1000
649.466,1000,20,1,1,1000
649.568,1000,20,1,1,1000
649.674,1000,20,1,1,1000
649.768,1000,20,1,1,1000
649.867,1000,20,1,1,1000
649.966,1000,20,1,1,1000
650.069,1000,20,1,1,1000
650.18,1000,20,1,1,1000
650.266,1000,20,1,1,1000
650.368,1000,20,1,1,1000
650.463,1000,20,1,1,1000
650.563,1000,20,1,1,1000
650.667,1000,20,1,1,1000
650.771,1000,20,1,1,1000
650.868,1000,20,1,1,1000
650.971,1000,20,1,1,1000
651.064,1000,20,1,1,1000
651.168,1000,20,1,1,1000
651.266,1000,20,1,1,1000
651.365,1000,20,1,1,1000
651.47,1000,20,1,1,1000
651.566,1000,20,1,1,1000
651.663,1000,20,1,1,1000
651.763,1000,20,1,1,1000
651.869,1000,20,1,1,1000
651.963,1000,20,1,1,1000
652.064,1000,20,1,1,1000
652.162,1000,20,1,1,1000
652.263,1000,20,1,1,1000
652.362,1000,20,1,1,1000
652.467,1000,20,1,1,1000
652.576,1000,20,1,1,1000
652.671,1000,20,1,1,1000
652.768,1000,20,1,1,1000
653.025,1000,20,1,1,1000
653.072,1000,20,1,1,1000
653.113,1000,20,1,1,1000
653.164,1000,20,1,1,1000
653.264,1000,20,1,1,1000
653.374,1000,20,1,1,1000
653.494,1000,20,1,1,1000
653.734,1000,20,1,1,1000
653.805,1000,20,1,1,1000
653.882,1000,20,1,1,1000
653.986,1000,20,1,1,1000
654.118,1000,20,1,1,1000
654.195,1000,20,1,1,1000
654.287,1000,20,1,1,1000
654.381,1000,20,1,1,1000
654.597,1000,20,1,1,1000
654.769,1000,20,1,1,1000
654.819,1000,20,1,1,1000
654.937,1000,20,1,1,1000
654.986,1000,20,1,1,1000
655.083,1000,20,1,1,1000
655.177,1000,20,1,1,1000
655.355,1000,20,1,1,1000
655.42,1000,20,1,1,1000
655.483,1000,20,1,1,1000
655.57,1000,20,1,1,1000
655.671,1000,20,1,1,1000
655.779,1000,20,1,1,1000
655.876,1000,20,1,1,1000
655.98,1000,20,1,1,1000
656.076,1000,20,1,1,1000
656.186,1000,20,1,1,1000
656.283,1000,20,1,1,1000
656.365,1000,20,1,1,1000
656.478,1000,20,1,1,1000
656.666,1000,20,1,1,1000
656.748,1000,20,1,1,1000
656.8,1000,20,1,1,1000
656.875,1000,20,1,1,1000
656.994,1000,20,1,1,1000
657.093,1000,20,1,1,1000
657.17,1000,20,1,1,1000
657.3,1000,20,1,1,1000
657.429,1000,20,1,1,1000
657.476,1000,20,1,1,1000
657.579,1000,20,1,1,1000
657.664,1000,20,1,1,1000
657.792,1000,20,1,1,1000
657.915,1000,20,1,1,1000
657.987,1000,20,1,1,1000
658.097,1000,20,1,1,1000
658.184,1000,20,1,1,1000
658.31,1000,20,1,1,1000
658.427,1000,20,1,1,1000
658.523,1000,20,1,1,1000
658.73,1000,20,1,1,1000
659.057,1000,20,1,1,1000
659.097,1000,20,1,1,1000
659.302,1000,20,1,1,1000
659.849,1000,20,1,1,1000
659.896,1000,20,1,1,1000
660.02,1000,20,1,1,1000
660.078,1000,20,1,1,1000
660.214,1000,20,1,1,1000
660.287,1000,20,1,1,1000
660.381,1000,20,1,1,1000
660.464,1000,20,1,1,1000
660.627,1000,20,1,1,1000
660.838,1000,20,1,1,1000
660.903,1000,20,1,1,1000
660.98,1000,20,1,1,1000
661.073,1000,20,1,1,1000
661.18,1000,20,1,1,1000
661.275,1000,20,1,1,1000
661.385,1000,20,1,1,1000
661.469,1000,20,1,1,1000
661.582,1000,20,1,1,1000
661.666,1000,20,1,1,1000
661.78,1000,20,1,1,1000
661.867,1000,20,1,1,1000
661.973,1000,20,1,1,1000
662.075,1000,20,1,1,1000
662.166,1000,20,1,1,1000
662.28,1000,20,1,1,1000
662.409,1000,20,1,1,1000
662.486,1000,20,1,1,1000
662.575,1000,20,1,1,1000
662.706,1000,20,1,1,1000
662.798,1000,20,1,1,1000
662.875,1000,20,1,1,1000
662.977,1000,20,1,1,1000
663.101,1000,20,1,1,1000
663.182,1000,20,1,1,1000
663.31,1000,20,1,1,1000
663.394,1000,20,1,1,1000
663.467,1000,20,1,1,1000
663.519,1000,20,1,1,1000
663.599,1000,20,1,1,1000
663.685,1000,20,1,1,1000
663.86,1000,20,1,1,1000
664.013,1000,20,1,1,1000
664.126,1000,20,1,1,1000
664.187,1000,20,1,1,1000
664.268,1000,20,1,1,1000
664.372,1000,20,1,1,1000
664.511,1000,20,1,1,1000
664.582,1000,20,1,1,1000
664.669,1000,20,1,1,1000
664.77,1000,20,1,1,1000
664.859,1000,20,1,1,1000
664.957,1000,20,1,1,1000
665.126,1000,20,1,1,1000
665.186,1000,20,1,1,1000
665.258,1000,20,1,1,1000
665.352,1000,20,1,1,1000
665.472,1000,20,1,1,1000
665.549,1000,20,1,1,1000
665.656,1000,20,1,1,1000
665.761,1000,20,1,1,1000
665.863,1000,20,1,1,1000
665.957,1000,20,1,1,1000
666.054,1000,20,1,1,1000
666.178,1000,20,1,1,1000
666.282,1000,20,1,1,1000
666.351,1000,20,1,1,1000
666.471,1000,20,1,1,1000
666.575,1000,20,1,1,1000
666.687,1000,20,1,1,1000
666.799,1000,20,1,1,1000
666.879,1000,20,1,1,1000
666.965,1000,20,1,1,1000
667.102,1000,20,1,1,1000
667.188,1000,20,1,1,1000
667.3,1000,20,1,1,1000
667.372,1000,20,1,1,1000
667.479,1000,20,1,1,1000
667.603,1000,20,1,1,1000
667.671,1000,20,1,1,1000
667.783,1000,20,1,1,1000
667.883,1000,20,1,1,1000
667.993,1000,20,1,1,1000
668.095,1000,20,1,1,1000
668.202,1000,20,1,1,1000
668.301,1000,20,1,1,1000
668.372,1000,20,1,1,1000
668.517,1000,20,1,1,1000
668.58,1000,20,1,1,1000
668.73,1000,20,1,1,1000
668.842,1000,20,1,1,1000
668.94,1000,20,1,1,1000
669.028,1000,20,1,1,1000
669.092,1000,20,1,1,1000
669.174,1000,20,1,1,1000
669.271,1000,20,1,1,1000
669.352,1000,20,1,1,1000
669.457,1000,20,1,1,1000
669.575,1000,20,1,1,1000
669.701,1000,20,1,1,1000
669.784,1000,20,1,1,1000
669.883,1000,20,1,1,1000
669.963,1000,20,1,1,1000
670.069,1000,20,1,1,1000
670.175,1000,20,1,1,1000
670.26,1000,20,1,1,1000
670.361,1000,20,1,1,1000
670.458,1000,20,1,1,1000
670.567,1000,20,1,1,1000
670.671,1000,20,1,1,1000
670.763,1000,20,1,1,1000
670.86,1000,20,1,1,1000
670.975,1000,20,1,1,1000
671.068,1000,20,1,1,1000
671.172,1000,20,1,1,1000
671.263,1000,20,1,1,1000
671.361,1000,20,1,1,1000
671.47,1000,20,1,1,1000
671.564,1000,20,1,1,1000
671.67,1000,20,1,1,1000
671.758,1000,20,1,1,1000
671.865,1000,20,1,1,1000
672.02,1000,20,1,1,1000
672.09,1000,20,1,1,1000
672.183,1000,20,1,1,1000
672.263,1000,20,1,1,1000
672.351,1000,20,1,1,1000
672.462,1000,20,1,1,1000
672.554,1000,20,1,1,1000
672.679,1000,20,1,1,1000
672.748,1000,20,1,1,1000
672.861,1000,20,1,1,1000
672.953,1000,20,1,1,1000
673.064,1000,20,1,1,1000
673.158,1000,20,1,1,1000
673.266,1000,20,1,1,1000
673.361,1000,20,1,1,1000
673.448,1000,20,1,1,1000
673.549,1000,20,1,1,1000
673.648,1000,20,1,1,1000
673.749,1000,20,1,1,1000
673.848,1000,20,1,1,1000
673.948,1000,20,1,1,1000
674.052,1000,20,1,1,1000
674.157,1000,20,1,1,1000
674.251,1000,20,1,1,1000
674.38,1000,20,1,1,1000
674.45,1000,20,1,1,1000
674.548,1000,20,1,1,1000
674.648,1000,20,1,1,1000
674.763,1000,20,1,1,1000
674.853,1000,20,1,1,1000
674.955,1000,20,1,1,1000
675.063,1000,20,1,1,1000
675.175,1000,20,1,1,1000
675.285,1000,20,1,1,1000
675.383,1000,20,1,1,1000
675.479,1000,20,1,1,1000
675.557,1000,20,1,1,1000
675.678,1000,20,1,1,1000
675.75,1000,20,1,1,1000
675.849,1000,20,1,1,1000
675.949,1000,20,1,1,1000
676.051,1000,20,1,1,1000
676.151,1000,20,1,1,1000
676.278,1000,20,1,1,1000
676.383,1000,20,1,1,1000
676.464,1000,20,1,1,1000
676.559,1000,20,1,1,1000
676.649,1000,20,1,1,1000
676.75,1000,20,1,1,1000
676.861,1000,20,1,1,1000
676.949,1000,20,1,1,1000
677.05,1000,20,1,1,1000
677.155,1000,20,1,1,1000
677.263,1000,20,1,1,1000
677.36,1000,20,1,1,1000
677.46,1000,20,1,1,1000
677.591,1000,20,1,1,1000
677.672,1000,20,1,1,1000
677.754,1000,20,1,1,1000
677.854,1000,20,1,1,1000
677.955,1000,20,1,1,1000
678.052,1000,20,1,1,1000
678.16,1000,20,1,1,1000
678.289,1000,20,1,1,1000
678.352,1000,20,1,1,1000
678.452,1000,20,1,1,1000
678.554,1000,20,1,1,1000
678.65,1000,20,1,1,1000
678.749,1000,20,1,1,1000
678.85,1000,20,1,1,1000
678.966,1000,20,1,1,1000
679.172,1000,20,1,1,1000
679.244,1000,20,1,1,1000
679.428,1000,20,1,1,1000
679.647,1000,20,1,1,1000
679.716,1000,20,1,1,1000
679.806,1000,20,1,1,1000
679.865,1000,20,1,1,1000
679.971,1000,20,1,1,1000
680.068,1000,20,1,1,1000
680.213,1000,20,1,1,1000
680.271,1000,20,1,1,1000
680.364,1000,20,1,1,1000
680.486,1000,20,1,1,1000
680.634,1000,20,1,1,1000
680.696,1000,20,1,1,1000
680.789,1000,20,1,1,1000
680.888,1000,20,1,1,1000
680.976,1000,20,1,1,1000
681.09,1000,20,1,1,1000
681.159,1000,20,1,1,1000
681.264,1000,20,1,1,1000
681.381,1000,20,1,1,1000
681.6,1000,20,1,1,1000
681.685,1000,20,1,1,1000
681.744,1000,20,1,1,1000
681.888,1000,20,1,1,1000
682.017,1000,20,1,1,1000
682.124,1000,20,1,1,1000
682.188,1000,20,1,1,1000
682.259,1000,20,1,1,1000
682.416,1000,20,1,1,1000
682.504,1000,20,1,1,1000
682.578,1000,20,1,1,1000
682.677,1000,20,1,1,1000
682.753,1000,20,1,1,1000
682.857,1000,20,1,1,1000
682.953,1000,20,1,1,1000
683.06,1000,20,1,1,1000
683.148,1000,20,1,1,1000
683.251,1000,20,1,1,1000
683.353,1000,20,1,1,1000
683.448,1000,20,1,1,1000
683.548,1000,20,1,1,1000
683.648,1000,20,1,1,1000
683.749,1000,20,1,1,1000
683.848,1000,20,1,1,1000
683.957,1000,20,1,1,1000
684.052,1000,20,1,1,1000
684.149,1000,20,1,1,1000
684.248,1000,20,1,1,1000
684.348,1000,20,1,1,1000
684.459,1000,20,1,1,1000
684.556,1000,20,1,1,1000
684.649,1000,20,1,1,1000
684.757,1000,20,1,1,1000
684.857,1000,20,1,1,1000
684.949,1000,20,1,1,1000
685.052,1000,20,1,1,1000
685.158,1000,20,1,1,1000
685.253,1000,20,1,1,1000
685.352,1000,20,1,1,1000
685.45,1000,20,1,1,1000
685.549,1000,20,1,1,1000
685.652,1000,20,1,1,1000
685.763,1000,20,1,1,1000
685.855,1000,20,1,1,1000
685.95,1000,20,1,1,1000
686.052,1000,20,1,1,1000
686.152,1000,20,1,1,1000
686.252,1000,20,1,1,1000
686.362,1000,20,1,1,1000
686.459,1000,20,1,1,1000
686.552,1000,20,1,1,1000
686.648,1000,20,1,1,1000
686.752,1000,20,1,1,1000
686.85,1000,20,1,1,1000
686.963,1000,20,1,1,1000
687.055,1000,20,1,1,1000
687.149,1000,20,1,1,1000
687.249,1000,20,1,1,1000
687.349,1000,20,1,1,1000
687.451,1000,20,1,1,1000
687.551,1000,20,1,1,1000
687.65,1000,20,1,1,1000
687.759,1000,20,1,1,1000
687.851,1000,20,1,1,1000
687.951,1000,20,1,1,1000
688.049,1000,20,1,1,1000
688.151,1000,20,1,1,1000
688.252,1000,20,1,1,1000
688.386,1000,20,1,1,1000
688.544,1000,20,1,1,1000
688.629,1000,20,1,1,1000
688.697,1000,20,1,1,1000
688.749,1000,20,1,1,1000
688.859,1000,20,1,1,1000
688.957,1000,20,1,1,1000
689.282,1000,20,1,1,1000
689.319,1000,20,1,1,1000
689.429,1000,20,1,1,1000
689.477,1000,20,1,1,1000
689.605,1000,20,1,1,1000
689.686,1000,20,1,1,1000
689.799,1000,20,1,1,1000
689.931,1000,20,1,1,1000
690.05,1000,20,1,1,1000
690.153,1000,20,1,1,1000
690.197,1000,20,1,1,1000
690.264,1000,20,1,1,1000
690.372,1000,20,1,1,1000
690.627,1000,20,1,1,1000
690.695,1000,20,1,1,1000
690.765,1000,20,1,1,1000
690.863,1000,20,1,1,1000
691.028,1000,20,1,1,1000
691.079,1000,20,1,1,1000
691.16,1000,20,1,1,1000
691.29,1000,20,1,1,1000
691.362,1000,20,1,1,1000
691.464,1000,20,1,1,1000
691.585,1000,20,1,1,1000
691.66,1000,20,1,1,1000
691.824,1000,20,1,1,1000
691.883,1000,20,1,1,1000
691.994,1000,20,1,1,1000
692.072,1000,20,1,1,1000
692.161,1000,20,1,1,1000
692.268,1000,20,1,1,1000
692.383,1000,20,1,1,1000
692.466,1000,20,1,1,1000
692.59,1000,20,1,1,1000
692.652,1000,20,1,1,1000
692.752,1000,20,1,1,1000
692.873,1000,20,1,1,1000
692.974,1000,20,1,1,1000
693.063,1000,20,1,1,1000
693.153,1000,20,1,1,1000
693.27,1000,20,1,1,1000
693.357,1000,20,1,1,1000
693.456,1000,20,1,1,1000
693.552,1000,20,1,1,1000
693.65,1000,20,1,1,1000
693.759,1000,20,1,1,1000
693.853,1000,20,1,1,1000
693.957,1000,20,1,1,1000
694.07,1000,20,1,1,1000
694.159,1000,20,1,1,1000
694.25,1000,20,1,1,1000
694.352,1000,20,1,1,1000
694.45,1000,20,1,1,1000
694.553,1000,20,1,1,1000
694.651,1000,20,1,1,1000
694.75,1000,20,1,1,1000
694.854,1000,20,1,1,1000
694.95,1000,20,1,1,1000
695.064,1000,20,1,1,1000
695.157,1000,20,1,1,1000
695.253,1000,20,1,1,1000
695.353,1000,20,1,1,1000
695.463,1000,20,1,1,1000
695.555,1000,20,1,1,1000
695.661,1000,20,1,1,1000
695.72,1000,20,1,1,1000
695.806,1000,20,1,1,1000
695.877,1000,20,1,1,1000
695.96,1000,20,1,1,1000
696.072,1000,20,1,1,1000
696.171,1000,20,1,1,1000
696.265,1000,20,1,1,1000
696.364,1000,20,1,1,1000
696.491,1000,20,1,1,1000
696.562,1000,20,1,1,1000
696.663,1000,20,1,1,1000
696.781,1000,20,1,1,1000
696.866,1000,20,1,1,1000
696.977,1000,20,1,1,1000
697.065,1000,20,1,1,1000
697.164,1000,20,1,1,1000
697.265,1000,20,1,1,1000
697.363,1000,20,1,1,1000
697.462,1000,20,1,1,1000
697.566,1000,20,1,1,1000
697.66,1000,20,1,1,1000
697.771,1000,20,1,1,1000
697.88,1000,20,1,1,1000
697.966,1000,20,1,1,1000
698.126,1000,20,1,1,1000
698.297,1000,20,1,1,1000
698.368,1000,20,1,1,1000
698.475,1000,20,1,1,1000
698.541,1000,20,1,1,1000
698.601,1000,20,1,1,1000
698.679,1000,20,1,1,1000
698.789,1000,20,1,1,1000
698.915,1000,20,1,1,1000
698.993,1000,20,1,1,1000
699.079,1000,20,1,1,1000
699.173,1000,20,1,1,1000
699.272,1000,20,1,1,1000
699.38,1000,20,1,1,1000
699.47,1000,20,1,1,1000
699.583,1000,20,1,1,1000
699.671,1000,20,1,1,1000
699.816,1000,20,1,1,1000
699.923,1000,20,1,1,1000
700.02,1000,20,1,1,1000
700.091,1000,20,1,1,1000
700.193,1000,20,1,1,1000
700.388,1000,20,1,1,1000
700.437,1000,20,1,1,1000
700.485,1000,20,1,1,1000
700.611,1000,20,1,1,1000
700.692,1000,20,1,1,1000
700.777,1000,20,1,1,1000
700.859,1000,20,1,1,1000
701.104,1000,20,1,1,1000
701.163,1000,20,1,1,1000
701.201,1000,20,1,1,1000
701.262,1000,20,1,1,1000
701.357,1000,20,1,1,1000
701.457,1000,20,1,1,1000
701.564,1000,20,1,1,1000
701.659,1000,20,1,1,1000
701.767,1000,20,1,1,1000
701.866,1000,20,1,1,1000
701.961,1000,20,1,1,1000
702.061,1000,20,1,1,1000
702.168,1000,20,1,1,1000
702.26,1000,20,1,1,1000
702.361,1000,20,1,1,1000
702.48,1000,20,1,1,1000
702.567,1000,20,1,1,1000
702.671,1000,20,1,1,1000
702.767,1000,20,1,1,1000
702.892,1000,20,1,1,1000
702.97,1000,20,1,1,1000
703.08,1000,20,1,1,1000
703.161,1000,20,1,1,1000
703.267,1000,20,1,1,1000
703.376,1000,20,1,1,1000
703.485,1000,20,1,1,1000
703.563,1000,20,1,1,1000
703.667,1000,20,1,1,1000
703.768,1000,20,1,1,1000
703.868,1000,20,1,1,1000
703.967,1000,20,1,1,1000
704.069,1000,20,1,1,1000
704.218,1000,20,1,1,1000
704.284,1000,20,1,1,1000
704.36,1000,20,1,1,1000
704.472,1000,20,1,1,1000
704.575,1000,20,1,1,1000
704.672,1000,20,1,1,1000
704.764,1000,20,1,1,1000
704.88,1000,20,1,1,1000
704.966,1000,20,1,1,1000
705.061,1000,20,1,1,1000
705.164,1000,20,1,1,1000
705.259,1000,20,1,1,1000
705.371,1000,20,1,1,1000
705.471,1000,20,1,1,1000
705.568,1000,20,1,1,1000
705.674,1000,20,1,1,1000
705.787,1000,20,1,1,1000
705.896,1000,20,1,1,1000
705.972,1000,20,1,1,1000
706.068,1000,20,1,1,1000
706.166,1000,20,1,1,1000
706.265,1000,20,1,1,1000
706.375,1000,20,1,1,1000
706.475,1000,20,1,1,1000
706.569,1000,20,1,1,1000
706.666,1000,20,1,1,1000
706.767,1000,20,1,1,1000
706.861,1000,20,1,1,1000
706.971,1000,20,1,1,1000
707.071,1000,20,1,1,1000
707.165,1000,20,1,1,1000
707.261,1000,20,1,1,1000
707.378,1000,20,1,1,1000
707.458,1000,20,1,1,1000
707.573,1000,20,1,1,1000
707.714,1000,20,1,1,1000
707.761,1000,20,1,1,1000
707.874,1000,20,1,1,1000
707.974,1000,20,1,1,1000
708.062,1000,20,1,1,1000
708.166,1000,20,1,1,1000
708.261,1000,20,1,1,1000
708.378,1000,20,1,1,1000
708.472,1000,20,1,1,1000
708.563,1000,20,1,1,1000
708.659,1000,20,1,1,1000
708.759,1000,20,1,1,1000
708.86,1000,20,1,1,1000
708.967,1000,20,1,1,1000
709.063,1000,20,1,1,1000
709.167,1000,20,1,1,1000
709.262,1000,20,1,1,1000
709.369,1000,20,1,1,1000
709.46,1000,20,1,1,1000
709.561,1000,20,1,1,1000
709.662,1000,20,1,1,1000
709.764,1000,20,1,1,1000
709.861,1000,20,1,1,1000
709.958,1000,20,1,1,1000
710.062,1000,20,1,1,1000
710.162,1000,20,1,1,1000
710.259,1000,20,1,1,1000
710.36,1000,20,1,1,1000
710.462,1000,20,1,1,1000
710.559,1000,20,1,1,1000
710.665,1000,20,1,1,1000
710.763,1000,20,1,1,1000
710.861,1000,20,1,1,1000
710.97,1000,20,1,1,1000
711.068,1000,20,1,1,1000
711.16,1000,20,1,1,1000
711.26,1000,20,1,1,1000
711.369,1000,20,1,1,1000
711.459,1000,20,1,1,1000
711.566,1000,20,1,1,1000
711.659,1000,20,1,1,1000
